Amount,Amount Paid To,Label,ToD,Date,Month,Year,Time,Mode,Notes
₹44.41,UBER INDIA SYSTEMS PRIVATE LIMITED,Commute,Night,25/03/2025,March,2025,7:18 pm,CC,"Paid ₹44.41 to UBER INDIA SYSTEMS PRIVATE LIMITED using Bank Account 652868XXXXXXXX02 Mar 25, 2025, 7:18:25 PM GMT+05:30"
₹182.00,,Commute,Evening,25/03/2025,March,2025,5:38 pm,Debit,"Paid ₹182.00 using Bank Account XXXXXX7517 Mar 25, 2025, 5:38:23 PM GMT+05:30"
₹75.00,Rapido,Commute,Night,24/03/2025,March,2025,9:43 pm,CC,"Paid ₹75.00 to Rapido using Bank Account 652868XXXXXXXX02 Mar 24, 2025, 9:43:42 PM GMT+05:30"
₹182.00,,Commute,Night,24/03/2025,March,2025,9:16 pm,Debit,"Paid ₹182.00 using Bank Account XXXXXX7517 Mar 24, 2025, 9:16:44 PM GMT+05:30"
₹182.00,,Commute,Night,24/03/2025,March,2025,9:15 pm,Debit,"Paid ₹182.00 using Bank Account XXXXXX7517 Mar 24, 2025, 9:15:22 PM GMT+05:30"
₹113.00,SABHAVATH  SOMLA,Commute,Night,24/03/2025,March,2025,7:57 pm,CC,"Paid ₹113.00 to SABHAVATH  SOMLA using Bank Account 652868XXXXXXXX02 Mar 24, 2025, 7:57:17 PM GMT+05:30"
₹215.00,KARACHI BAKERY,Food,Night,24/03/2025,March,2025,7:27 pm,CC,"Paid ₹215.00 to KARACHI BAKERY using Bank Account 652868XXXXXXXX02 Mar 24, 2025, 7:27:38 PM GMT+05:30"
₹80.00,RANJU PANGENI,Food,Night,24/03/2025,March,2025,7:03 pm,CC,"Paid ₹80.00 to RANJU PANGENI using Bank Account 652868XXXXXXXX02 Mar 24, 2025, 7:03:13 PM GMT+05:30"
₹40.00,Vijay  kumar,Food,Evening,24/03/2025,March,2025,6:56 pm,CC,"Paid ₹40.00 to Vijay  kumar using Bank Account 652868XXXXXXXX02 Mar 24, 2025, 6:56:58 PM GMT+05:30"
₹52.00,,Commute,Evening,24/03/2025,March,2025,6:36 pm,Debit,"Sent ₹52.00 using Bank Account XXXXXX7517 Mar 24, 2025, 6:36:01 PM GMT+05:30"
₹74.00,,Grocery,Night,23/03/2025,March,2025,9:45 pm,Debit,"Paid ₹74.00 using Bank Account XXXXXX7517 Mar 23, 2025, 9:45:39 PM GMT+05:30"
₹170.00,,,Night,23/03/2025,March,2025,9:17 pm,Debit,"Sent ₹170.00 using Bank Account XXXXXX7517 Mar 23, 2025, 9:17:22 PM GMT+05:30"
₹82.00,,,Night,23/03/2025,March,2025,8:08 pm,Debit,"Sent ₹82.00 using Bank Account XXXXXX7517 Mar 23, 2025, 8:08:24 PM GMT+05:30"
₹40.00,CHANDRAKANTH,Food,Night,23/03/2025,March,2025,7:36 pm,CC,"Paid ₹40.00 to CHANDRAKANTH using Bank Account 652868XXXXXXXX02 Mar 23, 2025, 7:36:28 PM GMT+05:30"
₹70.00,,Food,Night,22/03/2025,March,2025,8:00 pm,Debit,"Paid ₹70.00 using Bank Account XXXXXX7517 Mar 22, 2025, 8:00:44 PM GMT+05:30"
₹240.00,,,Evening,22/03/2025,March,2025,5:17 pm,Debit,"Sent ₹240.00 using Bank Account XXXXXX7517 Mar 22, 2025, 5:17:34 PM GMT+05:30"
₹63.00,,,Evening,22/03/2025,March,2025,5:13 pm,Debit,"Sent ₹63.00 using Bank Account XXXXXX7517 Mar 22, 2025, 5:13:11 PM GMT+05:30"
₹733.00,,Food,Afternoon,22/03/2025,March,2025,12:39 pm,Debit,"Paid ₹733.00 using Bank Account XXXXXX7517 Mar 22, 2025, 12:39:28 PM GMT+05:30"
₹136.00,Mk  Maggi Point,Food,Night,21/03/2025,March,2025,10:40 pm,CC,"Paid ₹136.00 to Mk  Maggi Point using Bank Account 652868XXXXXXXX02 Mar 21, 2025, 10:40:23 PM GMT+05:30"
₹219.00,,Commute,Night,21/03/2025,March,2025,10:16 pm,Debit,"Paid ₹219.00 using Bank Account XXXXXX7517 Mar 21, 2025, 10:16:44 PM GMT+05:30"
₹72.00,SURYA,Commute,Night,21/03/2025,March,2025,7:08 pm,CC,"Paid ₹72.00 to SURYA using Bank Account 652868XXXXXXXX02 Mar 21, 2025, 7:08:15 PM GMT+05:30"
₹57.00,,Commute,Evening,21/03/2025,March,2025,6:43 pm,Debit,"Paid ₹57.00 using Bank Account XXXXXX7517 Mar 21, 2025, 6:43:38 PM GMT+05:30"
₹190.00,SWIGGY INSTAMART,Grocery,Evening,21/03/2025,March,2025,5:52 pm,CC,"Paid ₹190.00 to SWIGGY INSTAMART using Bank Account 652868XXXXXXXX02 Mar 21, 2025, 5:52:06 PM GMT+05:30"
₹75.00,,,Night,20/03/2025,March,2025,9:23 pm,Debit,"Sent ₹75.00 using Bank Account XXXXXX7517 Mar 20, 2025, 9:23:21 PM GMT+05:30"
₹247.00,,Food,Night,20/03/2025,March,2025,9:01 pm,Debit,"Paid ₹247.00 using Bank Account XXXXXX7517 Mar 20, 2025, 9:01:22 PM GMT+05:30"
₹170.00,Swiggy,Food,Night,20/03/2025,March,2025,1:11 am,Debit,"Paid ₹170.00 to Swiggy using Bank Account XXXXXX7517 Mar 20, 2025, 1:11:03 AM GMT+05:30"
₹170.00,Swiggy,Food,Night,20/03/2025,March,2025,1:10 am,CC,"Paid ₹170.00 to Swiggy using Bank Account 652868XXXXXXXX02 Mar 20, 2025, 1:10:29 AM GMT+05:30"
₹136.00,,,Morning,19/03/2025,March,2025,10:10 am,Debit,"Sent ₹136.00 using Bank Account XXXXXX7517 Mar 19, 2025, 10:10:26 AM GMT+05:30"
₹165.00,,Commute,Night,18/03/2025,March,2025,11:03 pm,Debit,"Paid ₹165.00 using Bank Account XXXXXX7517 Mar 18, 2025, 11:03:41 PM GMT+05:30"
₹178.00,,,Night,18/03/2025,March,2025,8:21 pm,Debit,"Sent ₹178.00 using Bank Account XXXXXX7517 Mar 18, 2025, 8:21:56 PM GMT+05:30"
₹703.00,Bikanervala KondapurKonadpur,Food,Night,18/03/2025,March,2025,7:25 pm,CC,"Paid ₹703.00 to Bikanervala KondapurKonadpur using Bank Account 652868XXXXXXXX02 Mar 18, 2025, 7:25:21 PM GMT+05:30"
₹780.24,BOOKMYSHOW,Movies,Evening,18/03/2025,March,2025,6:40 pm,CC,"Paid ₹780.24 to BOOKMYSHOW using Bank Account 652868XXXXXXXX02 Mar 18, 2025, 6:40:52 PM GMT+05:30"
₹74.00,,Commute,Night,17/03/2025,March,2025,10:25 pm,Debit,"Paid ₹74.00 using Bank Account XXXXXX7517 Mar 17, 2025, 10:25:43 PM GMT+05:30"
₹166.00,,Commute,Night,17/03/2025,March,2025,10:03 pm,Debit,"Paid ₹166.00 using Bank Account XXXXXX7517 Mar 17, 2025, 10:03:25 PM GMT+05:30"
₹75.00,,Commute,Night,17/03/2025,March,2025,8:09 pm,Debit,"Paid ₹75.00 using Bank Account XXXXXX7517 Mar 17, 2025, 8:09:16 PM GMT+05:30"
₹360.00,Kurdekar Ramesh,Food,Night,17/03/2025,March,2025,7:50 pm,CC,"Paid ₹360.00 to Kurdekar Ramesh using Bank Account 652868XXXXXXXX02 Mar 17, 2025, 7:50:45 PM GMT+05:30"
₹100.00,,,Night,17/03/2025,March,2025,7:48 pm,Debit,"Sent ₹100.00 using Bank Account XXXXXX7517 Mar 17, 2025, 7:48:05 PM GMT+05:30"
₹90.00,GANDLA RAMESH,Commute,Evening,17/03/2025,March,2025,6:48 pm,Debit,"Paid ₹90.00 to GANDLA RAMESH using Bank Account XXXXXX7517 Mar 17, 2025, 6:48:11 PM GMT+05:30"
₹220.00,Swiggy,Food,Afternoon,15/03/2025,March,2025,2:16 pm,CC,"Paid ₹220.00 to Swiggy using Bank Account 652868XXXXXXXX02 Mar 15, 2025, 2:16:45 PM GMT+05:30"
₹908.00,ZEPTO,Grocery,Afternoon,15/03/2025,March,2025,2:14 pm,CC,"Paid ₹908.00 to ZEPTO using Bank Account 652868XXXXXXXX02 Mar 15, 2025, 2:14:08 PM GMT+05:30"
₹50.00,,Commute,Night,13/03/2025,March,2025,10:11 pm,Debit,"Paid ₹50.00 using Bank Account XXXXXX7517 Mar 13, 2025, 10:11:20 PM GMT+05:30"
₹132.00,,Commute,Night,13/03/2025,March,2025,9:50 pm,Debit,"Paid ₹132.00 using Bank Account XXXXXX7517 Mar 13, 2025, 9:50:30 PM GMT+05:30"
₹35.00,MARUTI  K,Food,Evening,13/03/2025,March,2025,5:58 pm,CC,"Paid ₹35.00 to MARUTI  K using Bank Account 652868XXXXXXXX02 Mar 13, 2025, 5:58:49 PM GMT+05:30"
₹72.00,,Commute,Evening,13/03/2025,March,2025,5:55 pm,Debit,"Paid ₹72.00 using Bank Account XXXXXX7517 Mar 13, 2025, 5:55:54 PM GMT+05:30"
₹72.00,,Commute,Night,11/03/2025,March,2025,8:34 pm,Debit,"Paid ₹72.00 using Bank Account XXXXXX7517 Mar 11, 2025, 8:34:13 PM GMT+05:30"
₹233.00,,,Night,11/03/2025,March,2025,8:13 pm,Debit,"Sent ₹233.00 using Bank Account XXXXXX7517 Mar 11, 2025, 8:13:26 PM GMT+05:30"
₹164.00,Huber and Holly,Food,Night,11/03/2025,March,2025,7:13 pm,CC,"Paid ₹164.00 to Huber and Holly using Bank Account 652868XXXXXXXX02 Mar 11, 2025, 7:13:06 PM GMT+05:30"
₹59.00,,,Evening,11/03/2025,March,2025,6:53 pm,Debit,"Sent ₹59.00 using Bank Account XXXXXX7517 Mar 11, 2025, 6:53:26 PM GMT+05:30"
₹493.00,Amazon Pay,✨,Night,10/03/2025,March,2025,9:35 pm,Debit,"Paid ₹493.00 to Amazon Pay using Bank Account XXXXXX7517 Mar 10, 2025, 9:35:53 PM GMT+05:30"
₹307.00,Urban Company,Set-up,Morning,09/03/2025,March,2025,9:22 am,CC,"Paid ₹307.00 to Urban Company using Bank Account 652868XXXXXXXX02 Mar 9, 2025, 9:22:52 AM GMT+05:30"
"₹1,510.97",Zepto,Set-up,Morning,09/03/2025,March,2025,8:59 am,CC,"Paid ₹1510.97 to Zepto using Bank Account 652868XXXXXXXX02 Mar 9, 2025, 8:59:59 AM GMT+05:30"
₹110.00,,,Night,09/03/2025,March,2025,1:08 am,Debit,"Sent ₹110.00 using Bank Account XXXXXX7517 Mar 9, 2025, 1:08:02 AM GMT+05:30"
₹274.00,AIJAZ,Commute,Night,09/03/2025,March,2025,12:45 am,Debit,"Paid ₹274.00 to AIJAZ using Bank Account XXXXXX7517 Mar 9, 2025, 12:45:25 AM GMT+05:30"
₹103.00,B MAHESH,Commute,Night,08/03/2025,March,2025,11:37 pm,CC,"Paid ₹103.00 to B MAHESH using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 11:37:51 PM GMT+05:30"
₹72.00,,Commute,Night,08/03/2025,March,2025,11:17 pm,Debit,"Paid ₹72.00 using Bank Account XXXXXX7517 Mar 8, 2025, 11:17:32 PM GMT+05:30"
₹50.00,,Commute,Night,08/03/2025,March,2025,11:01 pm,Debit,"Paid ₹50.00 using Bank Account XXXXXX7517 Mar 8, 2025, 11:01:55 PM GMT+05:30"
₹762.00,Bikanervala KondapurKonadpur,Food,Night,08/03/2025,March,2025,10:43 pm,CC,"Paid ₹762.00 to Bikanervala KondapurKonadpur using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 10:43:15 PM GMT+05:30"
₹83.00,,Commute,Night,08/03/2025,March,2025,10:10 pm,Debit,"Paid ₹83.00 using Bank Account XXXXXX7517 Mar 8, 2025, 10:10:19 PM GMT+05:30"
₹30.00,THE RABBIT HOLE,Food,Night,08/03/2025,March,2025,9:25 pm,CC,"Paid ₹30.00 to THE RABBIT HOLE using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 9:25:59 PM GMT+05:30"
₹120.00,,,Night,08/03/2025,March,2025,9:09 pm,Debit,"Sent ₹120.00 using Bank Account XXXXXX7517 Mar 8, 2025, 9:09:29 PM GMT+05:30"
₹158.00,MUSIC MOCKTAIL CAFE,Food,Night,08/03/2025,March,2025,9:03 pm,CC,"Paid ₹158.00 to MUSIC MOCKTAIL CAFE using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 9:03:23 PM GMT+05:30"
₹199.00,,Food,Night,08/03/2025,March,2025,8:58 pm,Debit,"Paid ₹199.00 using Bank Account XXXXXX7517 Mar 8, 2025, 8:58:14 PM GMT+05:30"
₹199.00,,Food,Night,08/03/2025,March,2025,8:57 pm,Debit,"Paid ₹199.00 using Bank Account XXXXXX7517 Mar 8, 2025, 8:57:02 PM GMT+05:30"
₹30.00,THE RABBIT HOLE,Food,Night,08/03/2025,March,2025,8:26 pm,CC,"Paid ₹30.00 to THE RABBIT HOLE using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 8:26:07 PM GMT+05:30"
₹66.00,NAGARAJU KONKI,Commute,Night,08/03/2025,March,2025,7:18 pm,CC,"Paid ₹66.00 to NAGARAJU KONKI using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 7:18:56 PM GMT+05:30"
₹65.00,BADRUL HOQUE LASKAR,Commute,Evening,08/03/2025,March,2025,6:30 pm,CC,"Paid ₹65.00 to BADRUL HOQUE LASKAR using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 6:30:33 PM GMT+05:30"
₹50.00,GANDIKOTA  BHAVANI,Food,Afternoon,08/03/2025,March,2025,1:20 pm,CC,"Paid ₹50.00 to GANDIKOTA  BHAVANI using Bank Account 652868XXXXXXXX02 Mar 8, 2025, 1:20:18 PM GMT+05:30"
₹101.00,,Commute,Morning,08/03/2025,March,2025,5:15 am,Debit,"Paid ₹101.00 using Bank Account XXXXXX7517 Mar 8, 2025, 5:15:08 AM GMT+05:30"
₹260.00,,Commute,Night,08/03/2025,March,2025,4:54 am,Debit,"Paid ₹260.00 using Bank Account XXXXXX7517 Mar 8, 2025, 4:54:43 AM GMT+05:30"
₹136.00,,Commute,Night,08/03/2025,March,2025,3:57 am,Debit,"Paid ₹136.00 using Bank Account XXXXXX7517 Mar 8, 2025, 3:57:26 AM GMT+05:30"
₹10.00,,,Night,07/03/2025,March,2025,7:48 pm,Debit,"Sent ₹10.00 using Bank Account XXXXXX7517 Mar 7, 2025, 7:48:58 PM GMT+05:30"
₹40.00,,Food,Night,07/03/2025,March,2025,7:31 pm,Debit,"Paid ₹40.00 using Bank Account XXXXXX7517 Mar 7, 2025, 7:31:35 PM GMT+05:30"
₹224.00,Swiggy,Food,Night,06/03/2025,March,2025,10:52 pm,CC,"Paid ₹224.00 to Swiggy using Bank Account 652868XXXXXXXX02 Mar 6, 2025, 10:52:56 PM GMT+05:30"
₹86.00,,Commute,Night,06/03/2025,March,2025,9:23 pm,Debit,"Paid ₹86.00 using Bank Account XXXXXX7517 Mar 6, 2025, 9:23:05 PM GMT+05:30"
₹125.00,Ratnadeep Supermarket RD 51,Grocery,Afternoon,06/03/2025,March,2025,2:49 pm,CC,"Paid ₹125.00 to Ratnadeep Supermarket RD 51 using Bank Account 652868XXXXXXXX02 Mar 6, 2025, 2:49:04 PM GMT+05:30"
₹115.00,,Food,Afternoon,06/03/2025,March,2025,1:42 pm,Debit,"Paid ₹115.00 using Bank Account XXXXXX7517 Mar 6, 2025, 1:42:58 PM GMT+05:30"
₹220.00,,,Afternoon,06/03/2025,March,2025,1:03 pm,Debit,"Sent ₹220.00 using Bank Account XXXXXX7517 Mar 6, 2025, 1:03:48 PM GMT+05:30"
₹56.00,,Commute,Afternoon,06/03/2025,March,2025,12:10 pm,Debit,"Paid ₹56.00 using Bank Account XXXXXX7517 Mar 6, 2025, 12:10:20 PM GMT+05:30"
₹205.00,VJ63 GOOGLE PARK,Grocery,Morning,06/03/2025,March,2025,11:35 am,CC,"Paid ₹205.00 to VJ63 GOOGLE PARK using Bank Account 652868XXXXXXXX02 Mar 6, 2025, 11:35:24 AM GMT+05:30"
₹64.00,Rapido,Commute,Night,05/03/2025,March,2025,9:22 pm,CC,"Paid ₹64.00 to Rapido using Bank Account 652868XXXXXXXX02 Mar 5, 2025, 9:22:31 PM GMT+05:30"
₹10.00,FRESH N QUALITY,Grocery,Night,05/03/2025,March,2025,8:39 pm,CC,"Paid ₹10.00 to FRESH N QUALITY using Bank Account 652868XXXXXXXX02 Mar 5, 2025, 8:39:04 PM GMT+05:30"
₹80.00,FRESH N QUALITY,Grocery,Night,05/03/2025,March,2025,8:23 pm,CC,"Paid ₹80.00 to FRESH N QUALITY using Bank Account 652868XXXXXXXX02 Mar 5, 2025, 8:23:44 PM GMT+05:30"
₹530.00,Pink Petals,✨,Night,05/03/2025,March,2025,7:57 pm,CC,"Paid ₹530.00 to Pink Petals using Bank Account 652868XXXXXXXX02 Mar 5, 2025, 7:57:41 PM GMT+05:30"
₹76.00,,,Night,05/03/2025,March,2025,7:41 pm,Debit,"Sent ₹76.00 using Bank Account XXXXXX7517 Mar 5, 2025, 7:41:49 PM GMT+05:30"
₹530.00,,,Evening,05/03/2025,March,2025,6:21 pm,Debit,"Sent ₹530.00 using Bank Account XXXXXX7517 Mar 5, 2025, 6:21:16 PM GMT+05:30"
₹288.00,Miniso  Sarath City Capital Mall  Sarath City Capital Mall,Gift,Evening,05/03/2025,March,2025,6:20 pm,Debit,"Paid ₹288.00 to Miniso  Sarath City Capital Mall  Sarath City Capital Mall using Bank Account XXXXXX7517 Mar 5, 2025, 6:20:12 PM GMT+05:30"
"₹3,000.00",,Received,Evening,04/03/2025,March,2025,6:39 pm,,"Received ₹3000.00 Mar 4, 2025, 6:39:55 PM GMT+05:30"
"₹2,000.00",,Received,Evening,04/03/2025,March,2025,6:07 pm,,"Received ₹2000.00 Mar 4, 2025, 6:07:33 PM GMT+05:30"
₹40.00,KAMAKSHI PEDDAPULLA,Food,Night,03/03/2025,March,2025,9:33 pm,CC,"Paid ₹40.00 to KAMAKSHI PEDDAPULLA using Bank Account 652868XXXXXXXX02 Mar 3, 2025, 9:33:20 PM GMT+05:30"
₹40.00,PAWAN YADAV,Food,Night,03/03/2025,March,2025,9:28 pm,CC,"Paid ₹40.00 to PAWAN YADAV using Bank Account 652868XXXXXXXX02 Mar 3, 2025, 9:28:48 PM GMT+05:30"
₹294.00,Southern Power Distribution Company of Telangana,Bills,Night,03/03/2025,March,2025,7:10 pm,Debit,"Paid ₹294.00 to Southern Power Distribution Company of Telangana using Bank Account XXXXXX7517 Mar 3, 2025, 7:10:12 PM GMT+05:30"
₹350.00,,,Night,02/03/2025,March,2025,11:35 pm,Debit,"Sent ₹350.00 using Bank Account XXXXXX7517 Mar 2, 2025, 11:35:31 PM GMT+05:30"
₹319.00,Amazon Pay Groceries,Grocery,Morning,02/03/2025,March,2025,11:42 am,CC,"Paid ₹319.00 to Amazon Pay Groceries using Bank Account 652868XXXXXXXX02 Mar 2, 2025, 11:42:27 AM GMT+05:30"
₹71.00,Avinash Malla,Commute,Evening,01/03/2025,March,2025,6:16 pm,CC,"Paid ₹71.00 to Avinash Malla using Bank Account 652868XXXXXXXX02 Mar 1, 2025, 6:16:32 PM GMT+05:30"
₹136.00,,,Evening,01/03/2025,March,2025,5:43 pm,Debit,"Sent ₹136.00 using Bank Account XXXXXX7517 Mar 1, 2025, 5:43:19 PM GMT+05:30"
₹95.00,,,Evening,01/03/2025,March,2025,4:57 pm,Debit,"Sent ₹95.00 using Bank Account XXXXXX7517 Mar 1, 2025, 4:57:19 PM GMT+05:30"
₹90.00,3 hp bank ganga filling station,Commute,Afternoon,01/03/2025,March,2025,1:52 pm,CC,"Paid ₹90.00 to 3 hp bank ganga filling station using Bank Account 652868XXXXXXXX02 Mar 1, 2025, 1:52:39 PM GMT+05:30"
₹198.00,GUJJULA MURTHY,Commute,Afternoon,01/03/2025,March,2025,1:23 pm,Debit,"Paid ₹198.00 to GUJJULA MURTHY using Bank Account XXXXXX7517 Mar 1, 2025, 1:23:54 PM GMT+05:30"
₹198.00,GUJJULA MURTHY,Commute,Afternoon,01/03/2025,March,2025,1:23 pm,CC,"Paid ₹198.00 to GUJJULA MURTHY using Bank Account 652868XXXXXXXX02 Mar 1, 2025, 1:23:45 PM GMT+05:30"
₹20.00,CAFE NANDHINI,Food,Afternoon,01/03/2025,March,2025,12:45 pm,CC,"Paid ₹20.00 to CAFE NANDHINI using Bank Account 652868XXXXXXXX02 Mar 1, 2025, 12:45:11 PM GMT+05:30"
₹90.00,,Food,Afternoon,01/03/2025,March,2025,12:37 pm,Debit,"Paid ₹90.00 using Bank Account XXXXXX7517 Mar 1, 2025, 12:37:47 PM GMT+05:30"
₹60.00,SRI SUBHAM FOOD COURT,Food,Night,28/02/2025,February,2025,8:39 pm,Debit,"Paid ₹60.00 to SRI SUBHAM FOOD COURT using Bank Account XXXXXX7517 Feb 28, 2025, 8:39:55 PM GMT+05:30"
₹153.00,,,Morning,28/02/2025,February,2025,11:01 am,Debit,"Sent ₹153.00 using Bank Account XXXXXX7517 Feb 28, 2025, 11:01:22 AM GMT+05:30"
"₹11,000.00",,Received,Morning,28/02/2025,February,2025,10:02 am,,"Received ₹11,000.00 Feb 28, 2025, 10:02:02 AM GMT+05:30"
"₹11,000.00",,Received,Morning,28/02/2025,February,2025,10:01 am,,"Received ₹11,000.00 Feb 28, 2025, 10:01:50 AM GMT+05:30"
₹20.00,POLAVARAPU RAMAKRISHNA,Food,Afternoon,27/02/2025,February,2025,12:31 pm,CC,"Paid ₹20.00 to POLAVARAPU RAMAKRISHNA using Bank Account 652868XXXXXXXX02 Feb 27, 2025, 12:31:11 PM GMT+05:30"
₹110.00,POLAVARAPU RAMAKRISHNA,Food,Afternoon,27/02/2025,February,2025,12:30 pm,CC,"Paid ₹110.00 to POLAVARAPU RAMAKRISHNA using Bank Account 652868XXXXXXXX02 Feb 27, 2025, 12:30:38 PM GMT+05:30"
₹72.00,,Commute,Night,26/02/2025,February,2025,11:36 pm,Debit,"Paid ₹72.00 using Bank Account XXXXXX7517 Feb 26, 2025, 11:36:13 PM GMT+05:30"
₹119.00,Spotify India,Subscriptions,Night,26/02/2025,February,2025,11:24 pm,Debit,"Paid ₹119.00 to Spotify India using Bank Account XXXXXX7517 Feb 26, 2025, 11:24:28 PM GMT+05:30"
₹85.00,AADI tiffins pure veg,Food,Night,26/02/2025,February,2025,11:10 pm,CC,"Paid ₹85.00 to AADI tiffins pure veg using Bank Account 652868XXXXXXXX02 Feb 26, 2025, 11:10:22 PM GMT+05:30"
₹120.00,,Commute,Night,26/02/2025,February,2025,11:07 pm,Debit,"Paid ₹120.00 using Bank Account XXXXXX7517 Feb 26, 2025, 11:07:32 PM GMT+05:30"
₹71.00,,,Night,26/02/2025,February,2025,10:00 pm,Debit,"Sent ₹71.00 using Bank Account XXXXXX7517 Feb 26, 2025, 10:00:46 PM GMT+05:30"
₹50.00,,,Night,26/02/2025,February,2025,9:21 pm,Debit,"Sent ₹50.00 using Bank Account XXXXXX7517 Feb 26, 2025, 9:21:03 PM GMT+05:30"
₹91.00,,Commute,Night,26/02/2025,February,2025,8:49 pm,Debit,"Paid ₹91.00 using Bank Account XXXXXX7517 Feb 26, 2025, 8:49:04 PM GMT+05:30"
₹10.00,,Commute,Night,26/02/2025,February,2025,7:01 pm,Debit,"Paid ₹10.00 using Bank Account XXXXXX7517 Feb 26, 2025, 7:01:22 PM GMT+05:30"
₹85.00,,Commute,Night,26/02/2025,February,2025,7:00 pm,Debit,"Paid ₹85.00 using Bank Account XXXXXX7517 Feb 26, 2025, 7:00:57 PM GMT+05:30"
₹155.00,,,Morning,26/02/2025,February,2025,8:57 am,Debit,"Sent ₹155.00 using Bank Account XXXXXX7517 Feb 26, 2025, 8:57:20 AM GMT+05:30"
₹485.00,,,Morning,25/02/2025,February,2025,10:43 am,Debit,"Sent ₹485.00 using Bank Account XXXXXX7517 Feb 25, 2025, 10:43:34 AM GMT+05:30"
₹73.00,Rapido,Commute,Night,24/02/2025,February,2025,11:21 pm,CC,"Paid ₹73.00 to Rapido using Bank Account 652868XXXXXXXX02 Feb 24, 2025, 11:21:57 PM GMT+05:30"
₹81.00,,Commute,Night,24/02/2025,February,2025,10:34 pm,Debit,"Paid ₹81.00 using Bank Account XXXXXX7517 Feb 24, 2025, 10:34:49 PM GMT+05:30"
₹477.00,13 DHABA,Food,Night,24/02/2025,February,2025,8:28 pm,CC,"Paid ₹477.00 to 13 DHABA using Bank Account 652868XXXXXXXX02 Feb 24, 2025, 8:28:23 PM GMT+05:30"
₹141.00,BHUKYA  NEELA,Commute,Night,23/02/2025,February,2025,11:09 pm,CC,"Paid ₹141.00 to BHUKYA  NEELA using Bank Account 652868XXXXXXXX02 Feb 23, 2025, 11:09:17 PM GMT+05:30"
₹272.00,,Commute,Night,23/02/2025,February,2025,10:33 pm,Debit,"Paid ₹272.00 using Bank Account XXXXXX7517 Feb 23, 2025, 10:33:02 PM GMT+05:30"
₹140.00,NINETIES KITCHEN,Food,Night,23/02/2025,February,2025,9:33 pm,Debit,"Paid ₹140.00 to NINETIES KITCHEN using Bank Account XXXXXX7517 Feb 23, 2025, 9:33:48 PM GMT+05:30"
₹56.00,,Commute,Night,23/02/2025,February,2025,9:28 pm,Debit,"Paid ₹56.00 using Bank Account XXXXXX7517 Feb 23, 2025, 9:28:36 PM GMT+05:30"
₹85.00,,Commute,Night,23/02/2025,February,2025,9:05 pm,Debit,"Paid ₹85.00 using Bank Account XXXXXX7517 Feb 23, 2025, 9:05:53 PM GMT+05:30"
₹105.00,BURFI GHAR KONDAPUR 1,Food,Morning,23/02/2025,February,2025,11:31 am,CC,"Paid ₹105.00 to BURFI GHAR KONDAPUR 1 using Bank Account 652868XXXXXXXX02 Feb 23, 2025, 11:31:32 AM GMT+05:30"
₹20.00,MARUTI BABU CHINODE,Smoke,Afternoon,22/02/2025,February,2025,2:00 pm,Debit,"Paid ₹20.00 to MARUTI BABU CHINODE using Bank Account XXXXXX7517 Feb 22, 2025, 2:00:46 PM GMT+05:30"
₹70.00,SRI SWETHA FOODS,Food,Afternoon,22/02/2025,February,2025,1:48 pm,CC,"Paid ₹70.00 to SRI SWETHA FOODS using Bank Account 652868XXXXXXXX02 Feb 22, 2025, 1:48:12 PM GMT+05:30"
₹160.00,,Commute,Night,22/02/2025,February,2025,12:16 am,Debit,"Paid ₹160.00 using Bank Account XXXXXX7517 Feb 22, 2025, 12:16:56 AM GMT+05:30"
₹190.00,,Commute,Night,21/02/2025,February,2025,11:47 pm,Debit,"Paid ₹190.00 using Bank Account XXXXXX7517 Feb 21, 2025, 11:47:34 PM GMT+05:30"
₹91.00,,Commute,Night,21/02/2025,February,2025,11:07 pm,Debit,"Paid ₹91.00 using Bank Account XXXXXX7517 Feb 21, 2025, 11:07:48 PM GMT+05:30"
₹84.00,,Commute,Night,21/02/2025,February,2025,7:34 pm,Debit,"Paid ₹84.00 using Bank Account XXXXXX7517 Feb 21, 2025, 7:34:24 PM GMT+05:30"
₹118.00,Mr Purra  Srinivas,Commute,Night,20/02/2025,February,2025,11:14 pm,Debit,"Paid ₹118.00 to Mr Purra  Srinivas using Bank Account XXXXXX7517 Feb 20, 2025, 11:14:53 PM GMT+05:30"
₹210.00,,Commute,Night,20/02/2025,February,2025,10:51 pm,Debit,"Paid ₹210.00 using Bank Account XXXXXX7517 Feb 20, 2025, 10:51:04 PM GMT+05:30"
₹73.36,UBER INDIA SYSTEMS PRIVATE LIMITED,Commute,Night,20/02/2025,February,2025,10:05 pm,CC,"Paid ₹73.36 to UBER INDIA SYSTEMS PRIVATE LIMITED using Bank Account 652868XXXXXXXX02 Feb 20, 2025, 10:05:38 PM GMT+05:30"
